symbol,fiscal_year,is_standard_period,roe,debt_to_equity,book_value_cr,bv_per_share,eps,net_profit_cr,equity_cr,borrowings_cr,revenue_cr,interest_expense_cr,revenue_growth_pct,earnings_growth_pct
GRASIM,Mar 2016,True,12.6,45.59,27429.0,294935.48,37150.54,3455.0,27429.0,12505.0,34487.0,718.0,8.68,33.81
GRASIM,Mar 2017,True,13.53,29.35,31387.0,337494.62,45655.91,4246.0,31387.0,9213.0,36068.0,702.0,4.58,22.89
GRASIM,Mar 2018,True,6.43,116.93,57361.0,437870.23,28152.67,3688.0,57361.0,67070.0,55894.0,3663.0,54.97,-13.14
GRASIM,Mar 2019,True,4.73,145.62,58020.0,439545.45,20795.45,2745.0,58020.0,84487.0,77200.0,6060.0,38.12,-25.57
GRASIM,Mar 2020,True,11.72,149.7,56633.0,429037.88,50295.45,6639.0,56633.0,84777.0,68252.0,6890.0,-11.59,141.86
GRASIM,Mar 2021,True,10.67,120.74,65494.0,496166.67,52931.82,6987.0,65494.0,79078.0,76404.0,5723.0,11.94,5.24
GRASIM,Mar 2022,True,14.8,98.74,75699.0,573477.27,84893.94,11206.0,75699.0,74744.0,95701.0,4776.0,25.26,60.38
GRASIM,Mar 2023,True,14.07,130.86,78742.0,596530.3,83924.24,11078.0,78742.0,103039.0,117627.0,6044.0,22.91,-1.14
GRASIM,Mar 2024,True,11.2,154.71,88653.0,666563.91,74631.58,9926.0,88653.0,137155.0,130978.0,9277.0,11.35,-10.4
GRASIM,Mar 2025,True,7.95,191.09,97509.0,716977.94,57029.41,7756.0,97509.0,186326.0,148478.0,12500.0,13.36,-21.86
GRASIM,Mar 2026,True,9.95,220.21,103470.0,760808.82,75735.29,10300.0,103470.0,227853.0,175431.0,15144.0,18.15,32.8
HCLTECH,Jun 2015,True,30.31,2.68,24224.0,86206.41,26128.11,7342.0,24224.0,648.0,36701.0,91.0,,
HCLTECH,Mar 2016,True,,3.98,27391.0,97131.21,,,27391.0,1090.0,,,,
HCLTECH,"Mar 2016
            
            
              9m",False,,,,,,5602.0,,0.0,31136.0,74.0,,
HCLTECH,Mar 2017,True,26.12,1.77,32949.0,115610.53,30196.49,8606.0,32949.0,582.0,47568.0,89.0,,
HCLTECH,Mar 2018,True,23.97,1.53,36386.0,130884.89,31374.1,8722.0,36386.0,557.0,50569.0,69.0,6.31,1.35
HCLTECH,Mar 2019,True,24.46,10.14,41366.0,152642.07,37343.17,10120.0,41366.0,4195.0,60427.0,174.0,19.49,16.03
HCLTECH,Mar 2020,True,21.57,15.58,51267.0,94414.36,20362.8,11057.0,51267.0,7986.0,70676.0,505.0,16.96,9.26
HCLTECH,Mar 2021,True,18.64,11.46,59913.0,110337.02,20569.06,11169.0,59913.0,6864.0,75379.0,511.0,6.65,1.01
HCLTECH,Mar 2022,True,21.84,10.24,61914.0,114022.1,24904.24,13523.0,61914.0,6343.0,85651.0,319.0,13.63,21.08
HCLTECH,Mar 2023,True,22.7,7.33,65405.0,120451.2,27338.86,14845.0,65405.0,4794.0,101456.0,353.0,18.45,9.78
HCLTECH,Mar 2024,True,23.01,8.44,68263.0,125714.55,28931.86,15710.0,68263.0,5758.0,109913.0,553.0,8.34,5.83
HCLTECH,Mar 2025,True,24.98,9.01,69655.0,128278.08,32042.36,17399.0,69655.0,6276.0,117055.0,644.0,6.5,10.75
HCLTECH,Mar 2026,True,22.15,6.94,75165.0,138425.41,30666.67,16652.0,75165.0,5215.0,130144.0,869.0,11.18,-4.29
HDFCAMC,Mar 2023,True,23.3,0.0,6108.0,57084.11,13299.07,1423.0,6108.0,0.0,2478.0,10.0,,
HDFCAMC,Mar 2024,True,27.46,0.0,7075.0,66121.5,18158.88,1943.0,7075.0,0.0,3160.0,9.0,27.52,36.54
HDFCAMC,Mar 2025,True,30.26,0.0,8130.0,75981.31,22990.65,2460.0,8130.0,0.0,4051.0,9.0,28.2,26.61
HDFCAMC,Mar 2026,True,30.97,0.0,9229.0,43126.17,13355.14,2858.0,9229.0,0.0,4122.0,13.0,1.75,16.18
HDFCBANK,Mar 2015,True,16.95,0.0,63154.0,126055.89,21363.27,10703.0,63154.0,0.0,,27288.0,,
HDFCBANK,Mar 2016,True,17.25,0.0,74304.0,146845.85,25337.94,12821.0,74304.0,0.0,,34070.0,,19.79
HDFCBANK,Mar 2017,True,16.69,0.0,91794.0,178935.67,29857.7,15317.0,91794.0,0.0,,38042.0,,19.47
HDFCBANK,Mar 2018,True,16.94,0.0,109599.0,211173.41,35763.01,18561.0,109599.0,0.0,,42381.0,,21.18
HDFCBANK,Mar 2019,True,14.61,0.0,153673.0,281968.81,41185.32,22446.0,153673.0,0.0,,53713.0,,20.93
HDFCBANK,Mar 2020,True,15.48,0.0,176358.0,321821.17,49810.22,27296.0,176358.0,0.0,,62137.0,,21.61
HDFCBANK,Mar 2021,True,15.18,0.0,209810.0,380780.4,57816.7,31857.0,209810.0,0.0,,59248.0,,16.71
HDFCBANK,Mar 2022,True,15.43,0.0,247327.0,445634.23,68740.54,38151.0,247327.0,0.0,,58584.0,,19.76
HDFCBANK,Mar 2023,True,15.94,0.0,289438.0,518706.09,82704.3,46149.0,289438.0,0.0,,77780.0,,20.96
HDFCBANK,Mar 2024,True,14.34,0.0,456396.0,600521.05,86113.16,65446.0,456396.0,0.0,,154139.0,,41.81
HDFCBANK,Mar 2025,True,14.07,0.0,521789.0,682077.12,96000.0,73440.0,521789.0,0.0,,183894.0,,12.21
HDFCBANK,Mar 2026,True,13.62,0.0,581514.0,377851.85,51474.33,79219.0,581514.0,0.0,,185491.0,,7.87
HDFCLIFE,Mar 2015,True,30.93,0.0,2541.0,1273.68,393.98,786.0,2541.0,0.0,27215.0,-14.0,,
HDFCLIFE,Mar 2016,True,26.33,0.0,3103.0,1555.39,409.52,817.0,3103.0,0.0,18141.0,8.0,-33.34,3.94
HDFCLIFE,Mar 2017,True,23.18,0.0,3826.0,1914.91,443.94,887.0,3826.0,0.0,30647.0,9.0,68.94,8.57
HDFCLIFE,Mar 2018,True,23.53,0.0,4705.0,2338.47,550.2,1107.0,4705.0,0.0,32260.0,11.0,5.26,24.8
HDFCLIFE,Mar 2019,True,22.65,0.0,5642.0,2797.22,633.61,1278.0,5642.0,0.0,38855.0,14.0,20.44,15.45
HDFCLIFE,Mar 2020,True,19.05,0.0,6807.0,3371.47,642.4,1297.0,6807.0,0.0,29380.0,0.0,-24.39,1.49
HDFCLIFE,Mar 2021,True,15.75,6.94,8640.0,4275.11,673.43,1361.0,8640.0,600.0,71528.0,0.0,143.46,4.93
HDFCLIFE,Mar 2022,True,8.5,3.84,15614.0,7389.49,628.02,1327.0,15614.0,600.0,67126.0,0.0,-6.15,-2.5
HDFCLIFE,Mar 2023,True,10.53,7.31,12993.0,6046.07,636.58,1368.0,12993.0,950.0,70207.0,0.0,4.59,3.09
HDFCLIFE,Mar 2024,True,10.73,6.48,14666.0,6818.22,731.75,1574.0,14666.0,950.0,101482.0,0.0,44.55,15.06
HDFCLIFE,Mar 2025,True,11.21,18.26,16155.0,7503.48,841.15,1811.0,16155.0,2950.0,92922.0,0.0,-8.43,15.06
HDFCLIFE,Mar 2026,True,10.77,17.46,17750.0,8225.21,886.01,1912.0,17750.0,3099.0,99432.0,0.0,7.01,5.58
HAVELLS,Mar 2015,True,21.18,23.32,1818.0,29322.58,6209.68,385.0,1818.0,424.0,8468.0,96.0,,
HAVELLS,Mar 2016,True,42.95,4.43,3027.0,48822.58,20967.74,1300.0,3027.0,134.0,7594.0,91.0,-10.32,237.66
HAVELLS,Mar 2017,True,15.08,6.35,3276.0,52838.71,7967.74,494.0,3276.0,208.0,6130.0,13.0,-19.28,-62.0
HAVELLS,Mar 2018,True,17.72,3.08,3730.0,59206.35,10492.06,661.0,3730.0,115.0,8116.0,25.0,32.4,33.81
HAVELLS,Mar 2019,True,18.77,2.24,4198.0,66634.92,12507.94,788.0,4198.0,94.0,10073.0,16.0,24.11,19.21
HAVELLS,Mar 2020,True,17.05,1.67,4312.0,68444.44,11666.67,735.0,4312.0,72.0,9440.0,51.0,-6.28,-6.73
HAVELLS,Mar 2021,True,20.17,10.06,5177.0,82174.6,16571.43,1044.0,5177.0,521.0,10457.0,90.0,10.77,42.04
HAVELLS,Mar 2022,True,19.92,10.26,6003.0,95285.71,18984.13,1196.0,6003.0,616.0,13938.0,67.0,33.29,14.56
HAVELLS,Mar 2023,True,16.18,3.37,6626.0,105174.6,17015.87,1072.0,6626.0,223.0,16911.0,55.0,21.33,-10.37
HAVELLS,Mar 2024,True,17.07,4.07,7447.0,118206.35,20174.6,1271.0,7447.0,303.0,18590.0,84.0,9.93,18.56
HAVELLS,Mar 2025,True,17.66,3.83,8324.0,132126.98,23333.33,1470.0,8324.0,319.0,21778.0,72.0,17.15,15.66
HAVELLS,Mar 2026,True,17.86,2.8,9456.0,150095.24,26809.52,1689.0,9456.0,265.0,22528.0,79.0,3.44,14.9
HEROMOTOCO,Mar 2015,True,36.15,1.53,6540.0,163500.0,59100.0,2364.0,6540.0,100.0,27538.0,12.0,,
HEROMOTOCO,Mar 2016,True,35.23,2.63,8834.0,220850.0,77800.0,3112.0,8834.0,232.0,28457.0,15.0,3.34,31.64
HEROMOTOCO,Mar 2017,True,34.37,2.53,10316.0,257900.0,88650.0,3546.0,10316.0,261.0,28610.0,27.0,0.54,13.95
HEROMOTOCO,Mar 2018,True,31.09,1.9,11972.0,299300.0,93050.0,3722.0,11972.0,228.0,32458.0,31.0,13.45,4.96
HEROMOTOCO,Mar 2019,True,26.42,2.38,13120.0,328000.0,86650.0,3466.0,13120.0,312.0,33971.0,37.0,4.66,-6.88
HEROMOTOCO,Mar 2020,True,25.4,3.14,14406.0,360150.0,91475.0,3659.0,14406.0,453.0,29254.0,47.0,-13.89,5.57
HEROMOTOCO,Mar 2021,True,19.05,3.79,15416.0,385400.0,73400.0,2936.0,15416.0,584.0,30959.0,46.0,5.83,-19.76
HEROMOTOCO,Mar 2022,True,14.7,3.82,15847.0,396175.0,58225.0,2329.0,15847.0,605.0,29551.0,53.0,-4.55,-20.67
HEROMOTOCO,Mar 2023,True,16.81,3.41,16656.0,416400.0,70000.0,2800.0,16656.0,568.0,34158.0,105.0,15.59,20.22
HEROMOTOCO,Mar 2024,True,21.14,3.42,17699.0,442475.0,93550.0,3742.0,17699.0,606.0,37789.0,76.0,10.63,33.64
HEROMOTOCO,Mar 2025,True,22.71,3.63,19272.0,481800.0,109400.0,4376.0,19272.0,700.0,40923.0,71.0,8.29,16.94
HEROMOTOCO,Mar 2026,True,26.73,3.6,21611.0,540275.0,144400.0,5776.0,21611.0,779.0,47411.0,78.0,15.85,31.99
HINDALCO,Mar 2015,True,0.68,178.63,38329.0,185164.25,1251.21,259.0,38329.0,68468.0,104281.0,4178.0,,
HINDALCO,Mar 2016,True,-1.73,166.35,40609.0,196178.74,-3391.3,-702.0,40609.0,67552.0,98759.0,5134.0,-5.3,-371.04
HINDALCO,Mar 2017,True,4.09,138.55,46059.0,206542.6,8439.46,1882.0,46059.0,63817.0,100184.0,5742.0,1.44,
HINDALCO,Mar 2018,True,11.09,94.94,54852.0,245973.09,27278.03,6083.0,54852.0,52074.0,115183.0,3911.0,14.97,223.22
HINDALCO,Mar 2019,True,9.56,91.15,57501.0,259013.51,24752.25,5495.0,57501.0,52415.0,130542.0,3778.0,13.33,-9.67
HINDALCO,Mar 2020,True,6.46,117.29,58317.0,262689.19,16968.47,3767.0,58317.0,68399.0,118144.0,4197.0,-9.5,-31.45
HINDALCO,Mar 2021,True,5.23,101.01,66533.0,299698.2,15689.19,3483.0,66533.0,67206.0,132008.0,3738.0,11.73,-7.54
HINDALCO,Mar 2022,True,17.56,82.47,78191.0,352211.71,61846.85,13730.0,78191.0,64486.0,195059.0,3768.0,47.76,294.2
HINDALCO,Mar 2023,True,10.65,63.59,94806.0,427054.05,45481.98,10097.0,94806.0,60291.0,223202.0,3646.0,14.43,-26.46
HINDALCO,Mar 2024,True,9.57,53.09,106146.0,478135.14,45743.24,10155.0,106146.0,56356.0,215962.0,3858.0,-3.24,0.57
HINDALCO,Mar 2025,True,12.94,51.68,123709.0,557247.75,72081.08,16002.0,123709.0,63929.0,238496.0,3419.0,10.43,57.58
HINDALCO,Mar 2026,True,9.8,72.6,136583.0,615238.74,60319.82,13391.0,136583.0,99161.0,274944.0,3480.0,15.28,-16.32
HAL,Mar 2015,True,14.28,0.98,16804.0,34863.07,4977.18,2399.0,16804.0,165.0,15939.0,15.0,,
HAL,Mar 2016,True,18.16,0.73,11033.0,30477.9,5535.91,2004.0,11033.0,80.0,16758.0,6.0,5.14,-16.47
HAL,Mar 2017,True,20.9,8.14,12560.0,34696.13,7251.38,2625.0,12560.0,1022.0,17950.0,16.0,7.11,30.99
HAL,Mar 2018,True,20.92,9.52,9511.0,28476.05,5958.08,1990.0,9511.0,905.0,18520.0,35.0,3.18,-24.19
HAL,Mar 2019,True,19.27,34.07,12082.0,36173.65,6970.06,2328.0,12082.0,4116.0,20008.0,178.0,8.03,16.98
HAL,Mar 2020,True,21.76,44.74,13248.0,39664.67,8631.74,2883.0,13248.0,5927.0,21445.0,360.0,7.18,23.84
HAL,Mar 2021,True,21.05,0.34,15424.0,46179.64,9718.56,3246.0,15424.0,53.0,22882.0,267.0,6.7,12.59
HAL,Mar 2022,True,26.3,0.25,19313.0,57823.35,15209.58,5080.0,19313.0,49.0,24620.0,65.0,7.6,56.5
HAL,Mar 2023,True,24.72,0.22,23572.0,70574.85,17449.1,5828.0,23572.0,52.0,26927.0,64.0,9.37,14.72
HAL,Mar 2024,True,26.15,0.17,29138.0,87239.52,22817.37,7621.0,29138.0,50.0,30381.0,43.0,12.83,30.77
HAL,Mar 2025,True,23.91,0.15,34981.0,104733.53,25041.92,8364.0,34981.0,51.0,30981.0,22.0,1.97,9.75
HAL,Mar 2026,True,22.21,0.03,41041.0,122877.25,27293.41,9116.0,41041.0,11.0,33089.0,6.0,6.8,8.99
HINDPETRO,Mar 2015,True,10.69,265.12,13924.0,41073.75,4392.33,1489.0,13924.0,36916.0,216648.0,1841.0,,
HINDPETRO,Mar 2016,True,28.05,132.98,16664.0,49156.34,13790.56,4675.0,16664.0,22160.0,177910.0,723.0,-17.88,213.97
HINDPETRO,Mar 2017,True,39.09,105.03,21071.0,20739.17,8106.3,8236.0,21071.0,22130.0,187493.0,609.0,5.39,76.17
HINDPETRO,Mar 2018,True,28.27,85.98,25532.0,16753.28,4736.22,7218.0,25532.0,21952.0,219510.0,618.0,17.08,-12.36
HINDPETRO,Mar 2019,True,22.01,92.74,30400.0,19947.51,4390.42,6691.0,30400.0,28192.0,275491.0,786.0,25.5,-7.3
HINDPETRO,Mar 2020,True,8.52,142.03,30980.0,20328.08,1731.63,2639.0,30980.0,44001.0,269092.0,1139.0,-2.32,-60.56
HINDPETRO,Mar 2021,True,28.0,114.78,38080.0,26225.9,7343.66,10663.0,38080.0,43709.0,233248.0,963.0,-13.32,304.05
HINDPETRO,Mar 2022,True,17.62,117.13,41404.0,29178.29,5140.24,7294.0,41404.0,48498.0,349913.0,997.0,50.02,-31.6
HINDPETRO,Mar 2023,True,-21.63,219.05,32263.0,22736.43,-4918.96,-6980.0,32263.0,70671.0,440709.0,2174.0,25.95,-195.7
HINDPETRO,Mar 2024,True,34.13,142.12,46921.0,33066.24,11286.12,16015.0,46921.0,66684.0,433857.0,2556.0,-1.55,
HINDPETRO,Mar 2025,True,13.17,137.96,51144.0,24033.83,3165.41,6736.0,51144.0,70558.0,434106.0,3365.0,0.06,-57.94
HINDPETRO,Mar 2026,True,27.53,85.37,65556.0,30806.39,8480.73,18047.0,65556.0,55964.0,441771.0,3396.0,1.77,167.92
HINDUNILVR,Mar 2015,True,108.67,1.07,4027.0,18643.52,20259.26,4376.0,4027.0,43.0,31972.0,18.0,,
HINDUNILVR,Mar 2016,True,63.15,2.69,6573.0,30430.56,19217.59,4151.0,6573.0,177.0,32186.0,17.0,0.67,-5.14
HINDUNILVR,Mar 2017,True,66.58,4.11,6744.0,31222.22,20787.04,4490.0,6744.0,277.0,33162.0,35.0,3.03,8.17
HINDUNILVR,Mar 2018,True,71.79,0.0,7281.0,33708.33,24199.07,5227.0,7281.0,0.0,35545.0,26.0,7.19,16.41
HINDUNILVR,Mar 2019,True,77.03,1.26,7867.0,36421.3,28055.56,6060.0,7867.0,99.0,39310.0,33.0,10.59,15.94
HINDUNILVR,Mar 2020,True,82.1,0.0,8229.0,38097.22,31277.78,6756.0,8229.0,0.0,39783.0,118.0,1.2,11.49
HINDUNILVR,Mar 2021,True,16.78,0.0,47674.0,202868.09,34038.3,7999.0,47674.0,0.0,47028.0,117.0,18.21,18.4
HINDUNILVR,Mar 2022,True,18.12,2.13,49061.0,208770.21,37838.3,8892.0,49061.0,1043.0,52446.0,106.0,11.52,11.16
HINDUNILVR,Mar 2023,True,20.16,2.42,50304.0,214059.57,43161.7,10143.0,50304.0,1219.0,60580.0,114.0,15.51,14.07
HINDUNILVR,Mar 2024,True,20.07,2.9,51218.0,217948.94,43753.19,10282.0,51218.0,1484.0,61896.0,334.0,2.17,1.37
HINDUNILVR,Mar 2025,True,21.6,3.34,49402.0,210221.28,45408.51,10671.0,49402.0,1648.0,63121.0,395.0,1.98,3.78
HINDUNILVR,Mar 2026,True,30.9,3.03,48739.0,207400.0,64080.85,15059.0,48739.0,1478.0,64468.0,410.0,2.13,41.12
HINDZINC,Mar 2021,True,24.7,22.29,32313.0,38240.24,9443.79,7980.0,32313.0,7201.0,22629.0,386.0,,
HINDZINC,Mar 2022,True,28.09,8.3,34281.0,40569.23,11395.27,9629.0,34281.0,2844.0,29440.0,290.0,30.1,20.66
HINDZINC,Mar 2023,True,81.28,91.87,12932.0,15304.14,12439.05,10511.0,12932.0,11881.0,34098.0,333.0,15.82,9.16
HINDZINC,Mar 2024,True,51.06,57.4,15195.0,17982.25,9182.25,7759.0,15195.0,8722.0,28932.0,955.0,-15.15,-26.18
HINDZINC,Mar 2025,True,77.69,82.3,13326.0,15770.41,12252.07,10353.0,13326.0,10967.0,34083.0,1095.0,17.8,33.43
HINDZINC,Mar 2026,True,61.13,38.57,22629.0,26779.88,16369.23,13832.0,22629.0,8728.0,40844.0,881.0,19.84,33.6
HUDCO,Mar 2015,True,9.87,0.0,7781.0,3886.61,383.62,768.0,7781.0,0.0,,1775.0,,
HUDCO,Mar 2016,True,9.27,0.0,8446.0,4218.78,391.11,783.0,8446.0,0.0,,1908.0,,1.95
HUDCO,Mar 2017,True,9.18,0.0,9168.0,4579.42,420.58,842.0,9168.0,0.0,,1986.0,,7.54
HUDCO,Mar 2018,True,10.16,0.0,9942.0,4966.03,504.5,1010.0,9942.0,0.0,,2295.0,,19.95
HUDCO,Mar 2019,True,10.77,0.0,10955.0,5472.03,589.41,1180.0,10955.0,0.0,,3071.0,,16.83
HUDCO,Mar 2020,True,13.84,0.0,12342.0,6164.84,853.15,1708.0,12342.0,0.0,,4848.0,,44.75
HUDCO,Mar 2021,True,11.97,0.0,13188.0,6587.41,788.21,1578.0,13188.0,0.0,,4765.0,,-7.61
HUDCO,Mar 2022,True,11.86,0.0,14467.0,7226.27,857.14,1716.0,14467.0,0.0,,4533.0,,8.75
HUDCO,Mar 2023,True,11.01,0.0,15444.0,7714.29,849.65,1701.0,15444.0,0.0,,4507.0,,-0.87
HUDCO,Mar 2024,True,12.74,0.0,16613.0,8298.2,1057.44,2117.0,16613.0,0.0,,4961.0,,24.46
HUDCO,Mar 2025,True,15.08,0.0,17968.0,8975.02,1353.15,2709.0,17968.0,0.0,,6747.0,,27.96
HUDCO,Mar 2026,True,18.36,0.0,21976.0,10977.02,2014.99,4034.0,21976.0,0.0,,8931.0,,48.91
HYUNDAI,Mar 2021,True,12.28,8.84,15312.0,18833.95,2313.65,1881.0,15312.0,1354.0,40972.0,165.0,,
HYUNDAI,Mar 2022,True,17.22,6.99,16857.0,20734.32,3569.5,2902.0,16857.0,1178.0,47378.0,132.0,15.64,54.28
HYUNDAI,Mar 2023,True,23.48,5.93,20055.0,24667.9,5792.13,4709.0,20055.0,1189.0,60308.0,142.0,27.29,62.27
HYUNDAI,Mar 2024,True,56.82,7.81,10666.0,13119.31,7453.87,6060.0,10666.0,833.0,69829.0,158.0,15.79,28.69
HYUNDAI,Mar 2025,True,34.61,5.22,16297.0,20045.51,6937.27,5640.0,16297.0,850.0,69193.0,127.0,-0.91,-6.93
HYUNDAI,Mar 2026,True,27.14,5.49,20015.0,24618.7,6681.43,5432.0,20015.0,1098.0,70763.0,106.0,2.27,-3.69
ICICIBANK,Mar 2015,True,15.28,0.0,84705.0,73021.55,11156.9,12942.0,84705.0,0.0,,32318.0,,
ICICIBANK,Mar 2016,True,11.61,0.0,94111.0,80920.89,9395.53,10927.0,94111.0,0.0,,33996.0,,-15.57
ICICIBANK,Mar 2017,True,10.84,0.0,104632.0,89812.88,9733.91,11340.0,104632.0,0.0,,34836.0,,3.78
ICICIBANK,Mar 2018,True,8.23,0.0,110630.0,86026.44,7076.21,9100.0,110630.0,0.0,,34262.0,,-19.75
ICICIBANK,Mar 2019,True,4.98,0.0,114253.0,88636.93,4413.5,5689.0,114253.0,0.0,,39178.0,,-37.48
ICICIBANK,Mar 2020,True,9.13,0.0,122960.0,94949.81,8667.95,11225.0,122960.0,0.0,,44666.0,,97.31
ICICIBANK,Mar 2021,True,12.92,0.0,157587.0,113945.77,14724.51,20364.0,157587.0,0.0,,42659.0,,81.42
ICICIBANK,Mar 2022,True,14.58,0.0,182053.0,130973.38,19092.09,26538.0,182053.0,0.0,,41167.0,,30.32
ICICIBANK,Mar 2023,True,16.53,0.0,214498.0,153541.88,25383.68,35461.0,214498.0,0.0,,50543.0,,33.62
ICICIBANK,Mar 2024,True,17.99,0.0,256144.0,182308.9,32797.86,46081.0,256144.0,0.0,,74108.0,,29.95
ICICIBANK,Mar 2025,True,17.38,0.0,313906.0,220284.91,38294.04,54569.0,313906.0,0.0,,89028.0,,18.42
ICICIBANK,Mar 2026,True,16.08,0.0,360378.0,251660.61,40458.1,57936.0,360378.0,0.0,,89029.0,,6.17
ICICIPRULI,Mar 2015,True,31.15,0.0,5265.0,3676.68,1145.25,1640.0,5265.0,0.0,34453.0,17.0,,
ICICIPRULI,Mar 2016,True,31.0,19.33,5323.0,3717.18,1152.23,1650.0,5323.0,1029.0,20849.0,0.0,-39.49,0.61
ICICIPRULI,Mar 2017,True,26.26,0.0,6406.0,4464.11,1172.13,1682.0,6406.0,0.0,37816.0,15.0,81.38,1.94
ICICIPRULI,Mar 2018,True,24.63,0.0,6574.0,4577.99,1127.44,1619.0,6574.0,0.0,38832.0,20.0,2.69,-3.75
ICICIPRULI,Mar 2019,True,16.58,0.0,6871.0,4784.82,793.18,1139.0,6871.0,0.0,41463.0,23.0,6.78,-29.65
ICICIPRULI,Mar 2020,True,14.79,0.0,7213.0,5022.98,743.04,1067.0,7213.0,0.0,21025.0,0.0,-49.29,-6.32
ICICIPRULI,Mar 2021,True,10.5,13.17,9109.0,6343.31,665.74,956.0,9109.0,1200.0,83182.0,0.0,295.63,-10.4
ICICIPRULI,Mar 2022,True,8.29,13.1,9158.0,6373.0,528.18,759.0,9158.0,1200.0,63564.0,0.0,-23.58,-20.61
ICICIPRULI,Mar 2023,True,8.06,11.89,10090.0,7011.81,564.98,813.0,10090.0,1200.0,50478.0,0.0,-20.59,7.11
ICICIPRULI,Mar 2024,True,7.73,10.9,11005.0,7637.06,590.56,851.0,11005.0,1200.0,89683.0,0.0,77.67,4.67
ICICIPRULI,Mar 2025,True,9.94,21.79,11933.0,8258.13,820.76,1186.0,11933.0,2600.0,70778.0,0.0,-21.08,39.37
ICICIPRULI,Mar 2026,True,11.8,19.04,13631.0,9407.18,1109.73,1608.0,13631.0,2595.0,63357.0,0.0,-10.48,35.58
IDFCFIRSTB,Mar 2017,True,6.94,0.0,14677.0,4318.03,299.79,1019.0,14677.0,0.0,,6515.0,,
IDFCFIRSTB,Mar 2018,True,5.76,0.0,15274.0,4487.07,258.52,880.0,15274.0,0.0,,7126.0,,-13.64
IDFCFIRSTB,Mar 2019,True,-10.48,0.0,18200.0,3805.94,-399.0,-1908.0,18200.0,0.0,,8743.0,,-316.82
IDFCFIRSTB,Mar 2020,True,-18.46,0.0,15404.0,3202.49,-591.06,-2843.0,15404.0,0.0,,10228.0,,
IDFCFIRSTB,Mar 2021,True,2.7,0.0,17900.0,3153.63,85.1,483.0,17900.0,0.0,,8585.0,,
IDFCFIRSTB,Mar 2022,True,0.63,0.0,21082.0,3390.48,21.23,132.0,21082.0,0.0,,7465.0,,-72.67
IDFCFIRSTB,Mar 2023,True,9.61,0.0,25847.0,3905.56,375.49,2485.0,25847.0,0.0,,10091.0,,1782.58
IDFCFIRSTB,Mar 2024,True,9.12,0.0,32274.0,4564.92,416.12,2942.0,32274.0,0.0,,13870.0,,18.39
IDFCFIRSTB,Mar 2025,True,3.91,0.0,38156.0,5211.14,203.5,1490.0,38156.0,0.0,,17208.0,,-49.35
IDFCFIRSTB,Mar 2026,True,3.42,0.0,47116.0,5477.33,187.28,1611.0,47116.0,0.0,,19333.0,,8.12
IRB,Mar 2015,True,12.43,288.44,4360.0,12421.65,1544.16,542.0,4360.0,12576.0,3849.0,937.0,,
IRB,Mar 2016,True,13.23,323.12,4836.0,13777.78,1823.36,640.0,4836.0,15626.0,5128.0,1070.0,33.23,18.08
IRB,Mar 2017,True,13.56,264.9,5271.0,15017.09,2037.04,715.0,5271.0,13963.0,5846.0,1342.0,14.0,11.72
IRB,Mar 2018,True,16.16,243.01,5692.0,16216.52,2621.08,920.0,5692.0,13832.0,5694.0,976.0,-2.6,28.67
IRB,Mar 2019,True,13.46,262.85,6315.0,17991.45,2421.65,850.0,6315.0,16599.0,6707.0,1126.0,17.79,-7.61
IRB,Mar 2020,True,10.79,137.76,6682.0,19037.04,2054.13,721.0,6682.0,9205.0,6852.0,1574.0,2.16,-15.18
IRB,Mar 2021,True,1.7,278.54,6900.0,19658.12,333.33,117.0,6900.0,19219.0,5299.0,1697.0,-22.66,-83.77
IRB,Mar 2022,True,2.87,132.87,12566.0,20804.64,597.68,361.0,12566.0,16697.0,5804.0,1894.0,9.53,208.55
IRB,Mar 2023,True,5.38,125.18,13379.0,22150.66,1192.05,720.0,13379.0,16748.0,6402.0,1521.0,10.3,99.45
IRB,Mar 2024,True,4.41,135.71,13745.0,22756.62,1003.31,606.0,13745.0,18653.0,7409.0,1868.0,15.73,-15.83
IRB,Mar 2025,True,32.69,103.89,19827.0,32826.16,10730.13,6481.0,19827.0,20599.0,7613.0,1795.0,2.75,969.47
IRB,Mar 2026,True,4.06,95.6,20949.0,34683.77,1407.28,850.0,20949.0,20027.0,7648.0,1755.0,0.46,-86.88
ITC,Mar 2015,True,30.81,0.85,31736.0,39571.07,12193.27,9779.0,31736.0,269.0,38817.0,91.0,,
ITC,Mar 2016,True,22.26,0.2,42680.0,53018.63,11802.48,9501.0,42680.0,84.0,39192.0,78.0,0.97,-2.84
ITC,Mar 2017,True,22.57,0.1,46413.0,38200.0,8623.05,10477.0,46413.0,46.0,42768.0,49.0,9.12,10.27
ITC,Mar 2018,True,21.89,0.07,52510.0,43040.98,9420.49,11493.0,52510.0,36.0,43449.0,115.0,1.59,9.7
ITC,Mar 2019,True,21.7,0.02,59141.0,48238.99,10469.82,12836.0,59141.0,13.0,48340.0,71.0,11.26,11.69
ITC,Mar 2020,True,23.89,0.42,65273.0,53110.66,12687.55,15593.0,65273.0,277.0,49388.0,81.0,2.17,21.48
ITC,Mar 2021,True,22.18,0.45,60347.0,49022.75,10871.65,13383.0,60347.0,271.0,49257.0,58.0,-0.27,-14.17
