symbol,entry_date,entry_price,exit_date,pnl_pct,max_gain_pct,exit_reason,lanes,lane_count,month
KIRLOSENG,2026-05-15,1740.2,2026-05-19,-5.0,0.0,stop_loss,SECTOR_RS+IGNITE,2,2026-05
KIRLOSENG,2026-05-26,1750.8,2026-06-01,9.58,13.71,hold_expiry,SECTOR_RS,1,2026-05
KOTAKBANK,2026-02-23,430.7,2026-03-02,-5.0,0.41,stop_loss,VCP,1,2026-02
KOTAKBANK,2026-04-06,360.55,2026-04-13,3.15,5.71,hold_expiry,MEAN_REVERT,1,2026-04
KOTAKBANK,2026-05-18,391.8,2026-05-25,0.27,0.86,hold_expiry,VCP,1,2026-05
KOTAKBANK,2026-05-28,388.7,2026-06-01,-2.91,0.99,hold_expiry,VCP,1,2026-05
KIMS,2026-03-02,718.15,2026-03-09,-5.0,2.35,stop_loss,SECTOR_RS,1,2026-03
KIMS,2026-04-07,639.7,2026-04-15,3.96,6.92,hold_expiry,MEAN_REVERT,1,2026-04
KIMS,2026-05-07,706.85,2026-05-14,9.4,11.93,hold_expiry,VCP,1,2026-05
KIMS,2026-05-19,741.05,2026-05-26,3.6,4.58,hold_expiry,SECTOR_RS,1,2026-05
KIMS,2026-06-01,753.9,2026-06-01,0.0,0.0,hold_expiry,SECTOR_RS,1,2026-06
LTF,2026-02-18,297.19,2026-02-25,1.03,3.41,hold_expiry,VCP,1,2026-02
LTF,2026-04-09,269.41,2026-04-17,5.5,5.78,hold_expiry,MEAN_REVERT,1,2026-04
LTF,2026-05-05,287.49,2026-05-12,-3.37,5.08,hold_expiry,VCP,1,2026-05
LTF,2026-05-26,282.7,2026-06-01,-4.05,2.37,hold_expiry,SECTOR_RS,1,2026-05
LTTS,2026-03-13,3391.85,2026-03-16,-5.0,0.78,stop_loss,IGNITE,1,2026-03
LTTS,2026-04-10,3408.07,2026-04-20,3.66,4.74,hold_expiry,VCP,1,2026-04
LTTS,2026-05-01,3585.87,2026-05-08,4.86,6.11,hold_expiry,VCP,1,2026-05
LTTS,2026-05-13,3458.9,2026-05-20,2.36,6.44,hold_expiry,SECTOR_RS,1,2026-05
LTTS,2026-05-25,3546.2,2026-06-01,-5.0,1.42,stop_loss,SECTOR_RS,1,2026-05
LICHSGFIN,2026-02-24,532.05,2026-03-04,-2.64,3.64,hold_expiry,VCP,1,2026-02
LICHSGFIN,2026-03-25,496.3,2026-04-06,4.28,4.81,hold_expiry,MEAN_REVERT,1,2026-03
LICHSGFIN,2026-04-09,532.3,2026-04-17,1.45,1.67,hold_expiry,SECTOR_RS,1,2026-04
LICHSGFIN,2026-04-28,550.0,2026-05-05,1.48,3.22,hold_expiry,VCP,1,2026-04
LICHSGFIN,2026-05-11,585.6,2026-05-14,-5.0,0.75,stop_loss,SECTOR_RS,1,2026-05
LICHSGFIN,2026-05-20,546.8,2026-05-27,1.76,2.31,hold_expiry,SECTOR_RS,1,2026-05
LTFOODS,2026-03-05,430.15,2026-03-06,-5.0,9.72,stop_loss,SECTOR_RS+IGNITE,2,2026-03
LTFOODS,2026-04-06,383.85,2026-04-13,5.85,8.25,hold_expiry,MEAN_REVERT,1,2026-04
LTFOODS,2026-05-01,430.65,2026-05-08,-0.17,2.15,hold_expiry,VCP,1,2026-05
LTFOODS,2026-05-13,413.05,2026-05-20,-2.22,1.68,hold_expiry,VCP,1,2026-05
LT,2026-02-24,4218.0,2026-03-02,-5.0,2.01,stop_loss,SECTOR_RS,1,2026-02
LT,2026-04-08,3967.15,2026-04-16,2.84,3.57,hold_expiry,SECTOR_RS,1,2026-04
LT,2026-04-23,4014.89,2026-04-30,-0.99,1.77,hold_expiry,SECTOR_RS,1,2026-04
LT,2026-05-05,4015.28,2026-05-12,-5.0,0.28,stop_loss,VCP+SECTOR_RS,2,2026-05
LT,2026-05-25,4033.4,2026-06-01,-0.56,2.35,hold_expiry,VCP+SECTOR_RS,2,2026-05
LATENTVIEW,2026-04-02,312.1,2026-04-06,-5.0,2.76,stop_loss,MEAN_REVERT+IGNITE,2,2026-04
LATENTVIEW,2026-05-06,303.9,2026-05-13,-2.39,5.99,hold_expiry,VCP,1,2026-05
LATENTVIEW,2026-05-18,308.7,2026-05-25,4.32,10.41,hold_expiry,SECTOR_RS,1,2026-05
LATENTVIEW,2026-05-28,316.9,2026-06-01,-0.16,4.51,hold_expiry,SECTOR_RS,1,2026-05
LAURUSLABS,2026-02-18,1036.42,2026-02-25,3.75,4.0,hold_expiry,VCP,1,2026-02
LAURUSLABS,2026-03-02,1063.94,2026-03-09,-5.0,0.0,stop_loss,SECTOR_RS,1,2026-03
LAURUSLABS,2026-03-12,1045.76,2026-03-13,-5.0,0.35,stop_loss,SECTOR_RS,1,2026-03
LAURUSLABS,2026-03-27,1007.8,2026-04-07,4.82,6.21,hold_expiry,MEAN_REVERT,1,2026-03
LAURUSLABS,2026-04-29,1105.0,2026-05-06,6.46,8.54,hold_expiry,VCP,1,2026-04
LEMONTREE,2026-03-27,104.92,2026-04-07,4.41,6.18,hold_expiry,MEAN_REVERT,1,2026-03
LEMONTREE,2026-04-21,121.58,2026-04-28,-2.44,2.02,hold_expiry,IGNITE,1,2026-04
LEMONTREE,2026-05-05,120.75,2026-05-11,-5.0,1.78,stop_loss,VCP,1,2026-05
LEMONTREE,2026-05-25,116.76,2026-06-01,-3.95,4.47,hold_expiry,MEAN_REVERT,1,2026-05
LICI,2026-02-23,441.62,2026-03-02,-5.0,1.5,stop_loss,VCP,1,2026-02
LICI,2026-04-08,396.85,2026-04-16,6.04,7.89,hold_expiry,MEAN_REVERT,1,2026-04
LICI,2026-05-20,400.27,2026-05-27,3.68,7.06,hold_expiry,VCP,1,2026-05
LICI,2026-06-01,404.85,2026-06-01,0.0,0.0,hold_expiry,SECTOR_RS,1,2026-06
LINDEINDIA,2026-03-02,6664.5,2026-03-10,-0.32,4.43,hold_expiry,SECTOR_RS,1,2026-03
LINDEINDIA,2026-03-13,6944.5,2026-03-20,1.01,6.56,hold_expiry,SECTOR_RS,1,2026-03
LINDEINDIA,2026-03-25,7356.5,2026-03-30,-5.0,0.0,stop_loss,SECTOR_RS,1,2026-03
LINDEINDIA,2026-04-06,7133.0,2026-04-13,1.5,3.32,hold_expiry,SECTOR_RS,1,2026-04
LINDEINDIA,2026-04-17,7239.5,2026-04-24,-0.32,2.81,hold_expiry,VCP,1,2026-04
LINDEINDIA,2026-04-29,7307.5,2026-05-06,3.65,5.06,hold_expiry,VCP,1,2026-04
LINDEINDIA,2026-05-12,7455.0,2026-05-19,-1.04,1.46,hold_expiry,SECTOR_RS,1,2026-05
LINDEINDIA,2026-05-25,7255.0,2026-06-01,-5.0,5.28,stop_loss,SECTOR_RS,1,2026-05
LLOYDSME,2026-03-05,1205.6,2026-03-09,-5.0,0.94,stop_loss,IGNITE,1,2026-03
LLOYDSME,2026-03-17,1236.3,2026-03-24,1.82,3.13,hold_expiry,SECTOR_RS,1,2026-03
LLOYDSME,2026-03-30,1271.7,2026-04-08,16.64,17.94,hold_expiry,SECTOR_RS,1,2026-03
LLOYDSME,2026-05-11,1743.7,2026-05-18,-5.0,2.66,stop_loss,SECTOR_RS,1,2026-05
LLOYDSME,2026-05-21,1714.1,2026-05-29,5.13,10.18,hold_expiry,SECTOR_RS,1,2026-05
LODHA,2026-04-09,789.55,2026-04-17,10.51,11.29,hold_expiry,MEAN_REVERT,1,2026-04
LODHA,2026-05-11,931.1,2026-05-12,-5.0,0.0,stop_loss,SECTOR_RS,1,2026-05
LODHA,2026-05-19,892.2,2026-05-26,1.29,2.28,hold_expiry,SECTOR_RS,1,2026-05
LUPIN,2026-02-19,2228.7,2026-02-26,4.24,4.63,hold_expiry,VCP,1,2026-02
LUPIN,2026-03-04,2304.9,2026-03-11,1.72,3.15,hold_expiry,SECTOR_RS,1,2026-03
LUPIN,2026-03-16,2290.4,2026-03-23,0.28,2.07,hold_expiry,SECTOR_RS,1,2026-03
LUPIN,2026-03-27,2334.8,2026-04-02,-5.0,1.08,stop_loss,SECTOR_RS,1,2026-03
LUPIN,2026-04-24,2296.1,2026-05-01,0.4,1.96,hold_expiry,VCP,1,2026-04
MMTC,2026-03-18,62.67,2026-03-19,-5.0,0.0,stop_loss,IGNITE,1,2026-03
MMTC,2026-04-17,68.32,2026-04-24,-4.27,2.9,hold_expiry,IGNITE,1,2026-04
MMTC,2026-05-11,66.7,2026-05-12,-5.0,0.28,stop_loss,VCP+SECTOR_RS,2,2026-05
MMTC,2026-05-19,65.03,2026-05-26,0.02,2.2,hold_expiry,MEAN_REVERT+IGNITE,2,2026-05
MMTC,2026-05-29,64.88,2026-06-01,-1.29,1.17,hold_expiry,VCP,1,2026-05
MRF,2026-04-09,134020.0,2026-04-17,4.35,5.06,hold_expiry,MEAN_REVERT,1,2026-04
MRF,2026-05-18,129110.0,2026-05-25,-0.35,0.3,hold_expiry,MEAN_REVERT,1,2026-05
MGL,2026-03-02,1207.3,2026-03-04,-5.0,0.0,stop_loss,SECTOR_RS,1,2026-03
MGL,2026-04-08,1008.55,2026-04-16,8.24,8.85,hold_expiry,MEAN_REVERT,1,2026-04
MGL,2026-05-08,1172.9,2026-05-11,-5.0,0.0,stop_loss,VCP,1,2026-05
MAHSEAMLES,2026-02-25,544.7,2026-03-05,1.4,5.2,hold_expiry,VCP,1,2026-02
MAHSEAMLES,2026-03-11,556.9,2026-03-18,1.29,2.31,hold_expiry,SECTOR_RS,1,2026-03
MAHSEAMLES,2026-03-23,537.7,2026-04-01,7.96,9.42,hold_expiry,SECTOR_RS,1,2026-03
MAHSEAMLES,2026-04-07,603.95,2026-04-15,5.51,5.95,hold_expiry,SECTOR_RS,1,2026-04
MAHSEAMLES,2026-05-07,652.5,2026-05-14,-0.87,3.42,hold_expiry,VCP,1,2026-05
MAHSEAMLES,2026-05-21,638.8,2026-05-25,-5.0,1.25,stop_loss,VCP,1,2026-05
M&MFIN,2026-02-23,380.2,2026-03-02,-5.0,1.95,stop_loss,VCP,1,2026-02
M&MFIN,2026-04-08,296.7,2026-04-16,0.2,3.49,hold_expiry,MEAN_REVERT+IGNITE,2,2026-04
M&MFIN,2026-04-27,317.7,2026-05-04,-4.38,1.53,hold_expiry,IGNITE,1,2026-04
M&MFIN,2026-05-11,337.05,2026-05-13,-5.0,0.1,stop_loss,SECTOR_RS,1,2026-05
M&MFIN,2026-05-18,317.25,2026-05-21,-5.0,1.09,stop_loss,SECTOR_RS,1,2026-05
M&M,2026-03-27,3041.3,2026-04-07,-1.14,1.27,hold_expiry,MEAN_REVERT,1,2026-03
M&M,2026-05-05,3210.8,2026-05-12,-1.08,5.86,hold_expiry,VCP,1,2026-05
M&M,2026-05-20,3122.2,2026-05-27,-0.02,1.65,hold_expiry,EARNINGS,1,2026-05
MANAPPURAM,2026-02-18,309.66,2026-02-25,-4.37,0.4,hold_expiry,VCP,1,2026-02
MANAPPURAM,2026-03-25,261.93,2026-04-02,-5.0,0.0,stop_loss,MEAN_REVERT,1,2026-03
MANAPPURAM,2026-05-11,305.45,2026-05-18,0.21,2.68,hold_expiry,SECTOR_RS,1,2026-05
MANAPPURAM,2026-05-21,322.4,2026-05-28,1.97,3.6,hold_expiry,SECTOR_RS,1,2026-05
MRPL,2026-02-26,193.07,2026-03-02,-5.0,1.19,stop_loss,VCP,1,2026-02
MRPL,2026-03-06,202.28,2026-03-09,-5.0,2.07,stop_loss,SECTOR_RS+IGNITE,2,2026-03
MRPL,2026-03-12,191.44,2026-03-13,-5.0,0.0,stop_loss,SECTOR_RS,1,2026-03
MRPL,2026-03-18,192.05,2026-03-23,-5.0,4.44,stop_loss,SECTOR_RS,1,2026-03
MRPL,2026-04-17,183.13,2026-04-24,1.77,6.4,hold_expiry,MEAN_REVERT,1,2026-04
MRPL,2026-05-08,167.94,2026-05-12,-5.0,0.0,stop_loss,IGNITE,1,2026-05
MRPL,2026-05-25,151.84,2026-05-29,-5.0,0.43,stop_loss,MEAN_REVERT,1,2026-05
MANKIND,2026-02-25,2155.7,2026-03-05,3.28,5.99,hold_expiry,VCP,1,2026-02
MANKIND,2026-03-10,2237.7,2026-03-16,-5.0,0.85,stop_loss,SECTOR_RS,1,2026-03
MANKIND,2026-04-09,2054.2,2026-04-17,3.45,4.71,hold_expiry,MEAN_REVERT,1,2026-04
MANKIND,2026-05-12,2378.9,2026-05-19,4.78,7.19,hold_expiry,SECTOR_RS,1,2026-05
MANKIND,2026-05-22,2479.4,2026-05-29,-4.19,1.23,hold_expiry,SECTOR_RS,1,2026-05
MARICO,2026-02-27,788.65,2026-03-09,-1.35,0.25,hold_expiry,VCP,1,2026-02
MARICO,2026-04-28,780.85,2026-05-05,3.37,3.8,hold_expiry,VCP,1,2026-04
MARICO,2026-05-18,833.75,2026-05-25,-1.25,1.45,hold_expiry,SECTOR_RS,1,2026-05
MARICO,2026-05-28,833.8,2026-06-01,-3.37,0.94,hold_expiry,VCP+SECTOR_RS,2,2026-05
MARUTI,2026-04-06,12688.0,2026-04-13,3.06,8.74,hold_expiry,MEAN_REVERT,1,2026-04
MARUTI,2026-04-20,13450.0,2026-04-27,-1.7,0.69,hold_expiry,EARNINGS,1,2026-04
MARUTI,2026-05-06,13722.0,2026-05-13,-5.0,1.08,stop_loss,VCP,1,2026-05
MARUTI,2026-05-25,13170.0,2026-06-01,-1.7,2.57,hold_expiry,VCP,1,2026-05
MASTEK,2026-03-18,1536.3,2026-03-19,-5.0,0.0,stop_loss,MEAN_REVERT,1,2026-03
MASTEK,2026-04-06,1489.6,2026-04-13,5.46,9.22,hold_expiry,MEAN_REVERT,1,2026-04
MASTEK,2026-05-06,1692.7,2026-05-12,-5.0,1.32,stop_loss,VCP,1,2026-05
MASTEK,2026-05-19,1660.9,2026-05-26,-1.73,1.21,hold_expiry,IGNITE,1,2026-05
MASTEK,2026-06-01,1650.0,2026-06-01,0.0,0.0,hold_expiry,VCP,1,2026-06
MFSL,2026-03-02,1806.8,2026-03-05,-5.0,0.0,stop_loss,VCP+SECTOR_RS,2,2026-03
MFSL,2026-04-08,1586.7,2026-04-16,6.84,8.55,hold_expiry,MEAN_REVERT,1,2026-04
MFSL,2026-05-11,1695.5,2026-05-13,-5.0,0.19,stop_loss,SECTOR_RS,1,2026-05
MFSL,2026-05-20,1625.4,2026-05-27,3.5,7.54,hold_expiry,VCP+SECTOR_RS,2,2026-05
MAXHEALTH,2026-03-02,1083.6,2026-03-09,-5.0,0.0,stop_loss,SECTOR_RS,1,2026-03
MAXHEALTH,2026-04-09,954.95,2026-04-17,5.52,5.91,hold_expiry,MEAN_REVERT,1,2026-04
MAXHEALTH,2026-05-07,1015.3,2026-05-14,3.37,4.18,hold_expiry,VCP,1,2026-05
MAXHEALTH,2026-05-19,1068.75,2026-05-22,-5.0,3.95,stop_loss,SECTOR_RS,1,2026-05
MAZDOCK,2026-03-05,2352.5,2026-03-12,3.86,8.82,hold_expiry,MEAN_REVERT+IGNITE,2,2026-03
MAZDOCK,2026-03-18,2456.9,2026-03-20,-5.0,0.0,stop_loss,SECTOR_RS,1,2026-03
MAZDOCK,2026-04-08,2395.0,2026-04-16,7.08,8.21,hold_expiry,SECTOR_RS,1,2026-04
MAZDOCK,2026-05-07,2683.3,2026-05-11,-5.0,0.56,stop_loss,VCP,1,2026-05
METROPOLIS,2026-02-23,484.44,2026-03-02,-5.0,0.0,stop_loss,VCP,1,2026-02
METROPOLIS,2026-03-12,455.08,2026-03-19,-0.01,4.94,hold_expiry,MEAN_REVERT,1,2026-03
METROPOLIS,2026-05-04,491.43,2026-05-11,13.71,16.75,hold_expiry,VCP,1,2026-05
METROPOLIS,2026-05-15,527.81,2026-05-20,-5.0,0.0,stop_loss,SECTOR_RS,1,2026-05
METROPOLIS,2026-05-25,524.5,2026-06-01,3.12,7.72,hold_expiry,SECTOR_RS,1,2026-05
MINDACORP,2026-02-20,583.3,2026-02-27,-5.0,0.44,stop_loss,VCP,1,2026-02
MINDACORP,2026-03-24,521.1,2026-04-02,-5.0,6.41,stop_loss,MEAN_REVERT,1,2026-03
MINDACORP,2026-05-06,526.65,2026-05-13,-3.26,3.07,hold_expiry,VCP,1,2026-05
MINDACORP,2026-05-22,574.65,2026-06-01,7.68,10.97,hold_expiry,SECTOR_RS+IGNITE,2,2026-05
MSUMI,2026-04-08,38.76,2026-04-16,1.78,2.68,hold_expiry,MEAN_REVERT,1,2026-04
MSUMI,2026-05-11,41.61,2026-05-13,-5.0,0.1,stop_loss,SECTOR_RS,1,2026-05
MOTILALOFS,2026-03-18,698.3,2026-03-20,-5.0,0.0,stop_loss,MEAN_REVERT,1,2026-03
MOTILALOFS,2026-04-08,757.4,2026-04-16,3.35,5.76,hold_expiry,SECTOR_RS,1,2026-04
MOTILALOFS,2026-05-11,860.7,2026-05-18,-3.07,1.41,hold_expiry,SECTOR_RS,1,2026-05
MOTILALOFS,2026-05-21,843.2,2026-05-28,6.04,7.8,hold_expiry,SECTOR_RS,1,2026-05
MPHASIS,2026-04-02,2209.9,2026-04-10,5.29,9.29,hold_expiry,MEAN_REVERT,1,2026-04
MPHASIS,2026-04-20,2417.0,2026-04-23,-5.0,0.95,stop_loss,SECTOR_RS,1,2026-04
MPHASIS,2026-04-28,2270.3,2026-05-05,-2.66,3.48,hold_expiry,SECTOR_RS,1,2026-04
MPHASIS,2026-05-19,2220.5,2026-05-26,2.02,3.08,hold_expiry,MEAN_REVERT,1,2026-05
MPHASIS,2026-06-01,2310.5,2026-06-01,0.0,0.0,hold_expiry,VCP+SECTOR_RS,2,2026-06
MCX,2026-02-27,2443.3,2026-03-09,5.48,6.03,hold_expiry,VCP,1,2026-02
MCX,2026-03-12,2526.1,2026-03-19,0.17,6.99,hold_expiry,SECTOR_RS,1,2026-03
MCX,2026-03-25,2465.1,2026-04-06,3.4,4.26,hold_expiry,SECTOR_RS,1,2026-03
MCX,2026-04-09,2657.5,2026-04-17,7.47,9.24,hold_expiry,SECTOR_RS,1,2026-04
MCX,2026-05-07,3042.6,2026-05-14,9.74,10.56,hold_expiry,VCP,1,2026-05
MCX,2026-05-21,3322.8,2026-05-27,-5.0,1.04,stop_loss,SECTOR_RS,1,2026-05
MUTHOOTFIN,2026-02-25,3475.22,2026-03-04,-5.0,0.01,stop_loss,MEAN_REVERT,1,2026-02
MUTHOOTFIN,2026-03-13,3305.25,2026-03-20,-0.52,4.79,hold_expiry,MEAN_REVERT,1,2026-03
MUTHOOTFIN,2026-04-08,3473.93,2026-04-16,2.13,5.0,hold_expiry,SECTOR_RS,1,2026-04
MUTHOOTFIN,2026-05-01,3424.2,2026-05-08,3.06,5.55,hold_expiry,VCP,1,2026-05
MUTHOOTFIN,2026-05-14,3531.1,2026-05-15,-5.0,0.0,stop_loss,VCP,1,2026-05
NATCOPHARM,2026-02-18,890.5,2026-02-25,9.85,11.17,hold_expiry,SECTOR_RS,1,2026-02
NATCOPHARM,2026-03-02,956.25,2026-03-10,8.67,9.9,hold_expiry,SECTOR_RS,1,2026-03
NATCOPHARM,2026-03-13,955.85,2026-03-20,0.35,3.57,hold_expiry,SECTOR_RS,1,2026-03
NATCOPHARM,2026-03-25,973.7,2026-04-06,5.63,6.29,hold_expiry,SECTOR_RS,1,2026-03
NATCOPHARM,2026-04-10,1104.2,2026-04-20,-0.38,2.34,hold_expiry,SECTOR_RS,1,2026-04
NATCOPHARM,2026-04-23,1071.45,2026-04-30,2.27,4.23,hold_expiry,SECTOR_RS,1,2026-04
NATCOPHARM,2026-05-05,1125.0,2026-05-12,5.06,9.05,hold_expiry,VCP,1,2026-05
NATCOPHARM,2026-05-18,1165.6,2026-05-25,0.63,2.31,hold_expiry,SECTOR_RS,1,2026-05
NATCOPHARM,2026-05-28,1175.8,2026-05-29,-5.0,2.22,stop_loss,VCP+SECTOR_RS,2,2026-05
NBCC,2026-03-27,80.53,2026-04-07,4.51,5.08,hold_expiry,MEAN_REVERT,1,2026-03
NBCC,2026-05-04,92.52,2026-05-11,3.44,10.19,hold_expiry,VCP,1,2026-05
NBCC,2026-05-14,95.49,2026-05-18,-5.0,0.26,stop_loss,SECTOR_RS,1,2026-05
NBCC,2026-05-22,94.82,2026-05-29,5.74,8.28,hold_expiry,VCP,1,2026-05
NCC,2026-03-11,149.01,2026-03-16,-5.0,1.54,stop_loss,MEAN_REVERT,1,2026-03
NCC,2026-04-08,147.08,2026-04-16,9.03,9.8,hold_expiry,SECTOR_RS,1,2026-04
NCC,2026-05-11,166.71,2026-05-18,-5.0,0.4,stop_loss,VCP+SECTOR_RS,2,2026-05
NHPC,2026-03-17,76.89,2026-03-24,-0.46,2.02,hold_expiry,SECTOR_RS,1,2026-03
NHPC,2026-04-06,76.16,2026-04-13,1.97,3.12,hold_expiry,VCP+SECTOR_RS,2,2026-04
NHPC,2026-05-05,83.17,2026-05-11,-5.0,1.09,stop_loss,VCP,1,2026-05
NLCINDIA,2026-02-18,264.75,2026-02-25,-0.49,2.46,hold_expiry,VCP,1,2026-02
NLCINDIA,2026-03-12,265.25,2026-03-19,-2.49,3.62,hold_expiry,SECTOR_RS+IGNITE,2,2026-03
NLCINDIA,2026-03-25,267.45,2026-04-06,2.82,6.88,hold_expiry,SECTOR_RS,1,2026-03
NLCINDIA,2026-04-09,268.8,2026-04-17,11.85,14.71,hold_expiry,SECTOR_RS,1,2026-04
NLCINDIA,2026-05-12,308.1,2026-05-19,16.31,25.87,hold_expiry,SECTOR_RS,1,2026-05
NLCINDIA,2026-05-22,344.65,2026-05-29,0.84,5.03,hold_expiry,SECTOR_RS,1,2026-05
NMDC,2026-02-18,80.09,2026-02-25,2.21,2.56,hold_expiry,SECTOR_RS,1,2026-02
NMDC,2026-03-02,81.26,2026-03-04,-5.0,0.0,stop_loss,VCP+SECTOR_RS,2,2026-03
NMDC,2026-03-12,80.87,2026-03-16,-5.0,0.47,stop_loss,VCP+SECTOR_RS,2,2026-03
NMDC,2026-03-20,79.78,2026-03-23,-5.0,0.0,stop_loss,VCP+SECTOR_RS,2,2026-03
NMDC,2026-04-06,81.4,2026-04-13,5.42,6.14,hold_expiry,SECTOR_RS,1,2026-04
NMDC,2026-04-30,90.37,2026-05-07,-0.25,1.48,hold_expiry,SECTOR_RS,1,2026-04
NMDC,2026-05-12,86.62,2026-05-19,2.77,8.81,hold_expiry,VCP,1,2026-05
NMDC,2026-05-25,90.19,2026-06-01,2.42,3.89,hold_expiry,VCP+EARNINGS,2,2026-05
NSLNISP,2026-02-26,40.34,2026-03-04,-5.0,1.98,stop_loss,MEAN_REVERT,1,2026-02
NSLNISP,2026-03-12,37.89,2026-03-16,-5.0,0.29,stop_loss,MEAN_REVERT,1,2026-03
NSLNISP,2026-04-02,35.51,2026-04-10,18.22,19.04,hold_expiry,MEAN_REVERT,1,2026-04
NSLNISP,2026-05-04,42.84,2026-05-11,0.47,4.97,hold_expiry,VCP,1,2026-05
NSLNISP,2026-05-14,45.18,2026-05-18,-5.0,1.81,stop_loss,SECTOR_RS,1,2026-05
NSLNISP,2026-05-21,44.37,2026-05-28,3.7,5.07,hold_expiry,SECTOR_RS,1,2026-05
NTPCGREEN,2026-03-12,97.65,2026-03-19,1.26,7.25,hold_expiry,SECTOR_RS+IGNITE,2,2026-03
NTPCGREEN,2026-03-24,95.7,2026-03-30,-5.0,2.08,stop_loss,SECTOR_RS,1,2026-03
NTPCGREEN,2026-04-06,98.05,2026-04-13,6.3,8.2,hold_expiry,SECTOR_RS,1,2026-04
NTPCGREEN,2026-05-11,107.93,2026-05-18,-0.89,4.42,hold_expiry,SECTOR_RS,1,2026-05
NTPC,2026-02-18,368.4,2026-02-25,4.48,5.47,hold_expiry,VCP+SECTOR_RS,2,2026-02
NTPC,2026-03-02,377.55,2026-03-10,-0.07,2.12,hold_expiry,SECTOR_RS,1,2026-03
NTPC,2026-03-13,384.45,2026-03-20,-0.91,0.99,hold_expiry,SECTOR_RS,1,2026-03
NTPC,2026-03-25,378.4,2026-04-02,-5.0,0.92,stop_loss,SECTOR_RS,1,2026-03
NTPC,2026-04-09,378.65,2026-04-17,3.95,4.91,hold_expiry,SECTOR_RS,1,2026-04
NTPC,2026-04-29,401.3,2026-05-06,-1.61,0.87,hold_expiry,SECTOR_RS,1,2026-04
NTPC,2026-05-11,392.95,2026-05-18,-1.18,1.76,hold_expiry,VCP+SECTOR_RS,2,2026-05
NTPC,2026-05-27,398.15,2026-06-01,-5.0,0.88,stop_loss,VCP,1,2026-05
NH,2026-02-25,1864.2,2026-03-04,-5.0,0.74,stop_loss,VCP,1,2026-02
NH,2026-03-25,1701.6,2026-03-27,-5.0,0.0,stop_loss,MEAN_REVERT,1,2026-03
NH,2026-04-07,1700.0,2026-04-15,5.74,6.98,hold_expiry,MEAN_REVERT,1,2026-04
NH,2026-04-29,1770.4,2026-05-06,3.95,5.26,hold_expiry,VCP,1,2026-04
NH,2026-05-11,1886.4,2026-05-18,-1.07,0.42,hold_expiry,SECTOR_RS,1,2026-05
NH,2026-05-21,1930.9,2026-05-28,-0.55,1.92,hold_expiry,SECTOR_RS,1,2026-05
NATIONALUM,2026-02-25,358.02,2026-03-02,-5.0,1.15,stop_loss,MEAN_REVERT,1,2026-02
NATIONALUM,2026-03-09,386.18,2026-03-16,-4.08,6.08,hold_expiry,SECTOR_RS,1,2026-03
NATIONALUM,2026-03-19,375.13,2026-03-23,-5.0,1.5,stop_loss,SECTOR_RS,1,2026-03
NATIONALUM,2026-03-27,369.16,2026-04-07,10.98,12.49,hold_expiry,SECTOR_RS,1,2026-03
NATIONALUM,2026-04-10,414.93,2026-04-20,2.31,5.52,hold_expiry,SECTOR_RS,1,2026-04
NATIONALUM,2026-04-23,437.07,2026-04-30,-5.0,1.34,stop_loss,SECTOR_RS,1,2026-04
NATIONALUM,2026-05-27,433.05,2026-06-01,0.27,1.95,hold_expiry,SECTOR_RS,1,2026-05
NAVA,2026-02-18,564.9,2026-02-25,3.24,3.54,hold_expiry,VCP,1,2026-02
NAVA,2026-03-02,576.75,2026-03-09,-5.0,1.43,stop_loss,SECTOR_RS,1,2026-03
NAVA,2026-03-12,575.5,2026-03-13,-5.0,0.0,stop_loss,SECTOR_RS,1,2026-03
NAVA,2026-03-18,565.5,2026-03-23,-5.0,0.0,stop_loss,SECTOR_RS,1,2026-03
NAVA,2026-04-08,580.1,2026-04-16,8.0,8.6,hold_expiry,SECTOR_RS,1,2026-04
NAVA,2026-05-11,730.4,2026-05-12,-5.0,0.47,stop_loss,SECTOR_RS,1,2026-05
NAVINFLUOR,2026-02-26,6484.5,2026-03-02,-5.0,0.0,stop_loss,VCP,1,2026-02
NAVINFLUOR,2026-03-06,6572.0,2026-03-12,-5.0,0.73,stop_loss,SECTOR_RS,1,2026-03
NAVINFLUOR,2026-03-17,6282.0,2026-03-23,-5.0,2.85,stop_loss,SECTOR_RS,1,2026-03
NAVINFLUOR,2026-04-17,6284.0,2026-04-24,2.67,5.03,hold_expiry,VCP,1,2026-04
NAVINFLUOR,2026-05-14,6892.5,2026-05-21,3.28,4.88,hold_expiry,SECTOR_RS,1,2026-05
NAVINFLUOR,2026-05-26,7396.0,2026-05-29,-5.0,1.0,stop_loss,SECTOR_RS,1,2026-05
NESTLEIND,2026-02-18,1300.9,2026-02-25,1.73,2.61,hold_expiry,VCP,1,2026-02
NESTLEIND,2026-04-08,1213.7,2026-04-16,3.6,3.97,hold_expiry,MEAN_REVERT,1,2026-04
NESTLEIND,2026-05-12,1468.6,2026-05-19,-2.53,1.18,hold_expiry,SECTOR_RS,1,2026-05
NESTLEIND,2026-05-22,1423.1,2026-05-29,-0.11,1.48,hold_expiry,VCP+SECTOR_RS,2,2026-05
NETWEB,2026-02-18,3374.4,2026-02-25,7.57,11.16,hold_expiry,IGNITE,1,2026-02
